,c_name,d_name,cdr_hat,cdr_all,cluster,c_cluster,d_cluster
2649,c2_23,d1_10,0.3488915,0.697783 & 0.0,1 & 2,1,2
2650,c2_23,d2_1,0.998543,0.998543,1,1,1
2651,c2_23,d2_2,0.999976,0.999976,1,1,1
2652,c2_23,d2_3,0.999871,0.999871,1,1,1
2653,c2_23,d2_4,0.999689,0.999689,1,1,1
2654,c2_23,d2_5,0.999713,0.999713,1,1,1
2655,c2_23,d2_6,0.999975,0.999975,1,1,1
2656,c2_23,d2_7,0.999932,0.999932,1,1,1
2657,c2_23,d2_8,0.99887,0.99887,1,1,1
2658,c2_23,d2_9,0.999802,0.999802,1,1,1
2659,c2_23,d2_10,0.999697,0.999697,1,1,1
2660,c2_23,d0_1,0.011827,0.010681 & 0.012973,0 & 1,1,0
2661,c2_23,d0_2,0.032521,0.024823 & 0.040219,0 & 1,1,0
2662,c2_23,d0_3,0.10737,0.003845 & 0.210895,0 & 1,1,0
2663,c2_23,d0_4,0.0317395,0.004908 & 0.058571,0 & 1,1,0
2664,c2_23,d0_5,0.0883605,0.009347 & 0.167374,0 & 1,1,0
2665,c2_23,d0_6,0.0598705,0.013165 & 0.106576,0 & 1,1,0
2666,c2_23,d0_7,0.027375,0.008324 & 0.046426,0 & 1,1,0
2667,c2_23,d0_8,0.0712865,0.011622 & 0.130951,0 & 1,1,0
2668,c2_23,d0_9,0.0050745,0.003318 & 0.006831,0 & 1,1,0
2669,c2_23,d0_10,0.0129935,0.014293 & 0.011694,0 & 1,1,0
2670,c2_41,d1_1,0.4387955,0.877581 & 1e-05,1 & 2,1,2
2671,c2_41,d1_2,0.46711800000000003,0.932602 & 0.001634,1 & 2,1,2
2672,c2_41,d1_3,0.4132195,0.809164 & 0.017275,1 & 2,1,2
2673,c2_41,d1_4,0.4162015,0.832399 & 4e-06,1 & 2,1,2
2674,c2_41,d1_5,0.3894875,0.77888 & 9.5e-05,1 & 2,1,2
2675,c2_41,d1_6,0.4789485,0.957847 & 5e-05,1 & 2,1,2
2676,c2_41,d1_7,0.1584005,0.316799 & 2e-06,1 & 2,1,2
2677,c2_41,d1_8,0.362788,0.725572 & 4e-06,1 & 2,1,2
2678,c2_41,d1_9,0.4562735,0.912256 & 0.000291,1 & 2,1,2
2679,c2_41,d1_10,0.3917755,0.783524 & 2.7e-05,1 & 2,1,2
2680,c2_41,d2_1,0.985524,0.985524,1,1,1
2681,c2_41,d2_2,0.998195,0.998195,1,1,1
2682,c2_41,d2_3,0.985954,0.985954,1,1,1
2683,c2_41,d2_4,0.9936,0.9936,1,1,1
2684,c2_41,d2_5,0.975495,0.975495,1,1,1
2685,c2_41,d2_6,0.999448,0.999448,1,1,1
2686,c2_41,d2_7,0.999486,0.999486,1,1,1
2687,c2_41,d2_8,0.988748,0.988748,1,1,1
2688,c2_41,d2_9,0.993223,0.993223,1,1,1
2689,c2_41,d2_10,0.993435,0.993435,1,1,1
2690,c2_41,d0_1,0.083163,0.028583 & 0.137743,0 & 1,1,0
2691,c2_41,d0_2,0.11677749999999999,0.040961 & 0.192594,0 & 1,1,0
2692,c2_41,d0_3,0.1245365,0.027332 & 0.221741,0 & 1,1,0
2693,c2_41,d0_4,0.11782,0.035181 & 0.200459,0 & 1,1,0
2694,c2_41,d0_5,0.1066245,0.036767 & 0.176482,0 & 1,1,0
2695,c2_41,d0_6,0.07165049999999999,0.030477 & 0.112824,0 & 1,1,0
2696,c2_41,d0_7,0.128231,0.056073 & 0.200389,0 & 1,1,0
2697,c2_41,d0_8,0.09140599999999999,0.021968 & 0.160844,0 & 1,1,0
2698,c2_41,d0_9,0.067833,0.013124 & 0.122542,0 & 1,1,0
2699,c2_41,d0_10,0.13386900000000002,0.049512 & 0.218226,0 & 1,1,0
2700,c1_33,d1_1,1.0,1.0,2,1 & 2,2
2701,c1_33,d1_2,0.999997,0.999997,2,1 & 2,2
2702,c1_33,d1_3,0.99984,0.99984,2,1 & 2,2
2703,c1_33,d1_4,0.999982,0.999982,2,1 & 2,2
2704,c1_33,d1_5,0.999979,0.999979,2,1 & 2,2
2705,c1_33,d1_6,0.999997,0.999997,2,1 & 2,2
2706,c1_33,d1_7,0.999994,0.999994,2,1 & 2,2
2707,c1_33,d1_8,0.999998,0.999998,2,1 & 2,2
2708,c1_33,d1_9,1.0,1.0,2,1 & 2,2
2709,c1_33,d1_10,0.999986,0.999986,2,1 & 2,2
2710,c1_33,d2_1,0.999664,0.999664,1,1 & 2,1
2711,c1_33,d2_2,0.999995,0.999995,1,1 & 2,1
2712,c1_33,d2_3,0.999994,0.999994,1,1 & 2,1
2713,c1_33,d2_4,0.997141,0.997141,1,1 & 2,1
2714,c1_33,d2_5,0.99997,0.99997,1,1 & 2,1
2715,c1_33,d2_6,0.999722,0.999722,1,1 & 2,1
2716,c1_33,d2_7,0.999998,0.999998,1,1 & 2,1
2717,c1_33,d2_8,0.95314,0.95314,1,1 & 2,1
2718,c1_33,d2_9,0.999959,0.999959,1,1 & 2,1
2719,c1_33,d2_10,0.995557,0.995557,1,1 & 2,1
2720,c1_33,d0_1,0.03452033333333333,5.8e-05 & 0.103212 & 0.000291,0 & 1 & 2,1 & 2,0
2721,c1_33,d0_2,0.10032566666666666,0.000254 & 0.107681 & 0.193042,0 & 1 & 2,1 & 2,0
2722,c1_33,d0_3,0.05384366666666668,9e-06 & 0.125982 & 0.03554,0 & 1 & 2,1 & 2,0
2723,c1_33,d0_4,0.03806533333333333,1.1e-05 & 0.112561 & 0.001624,0 & 1 & 2,1 & 2,0
2724,c1_33,d0_5,0.09712833333333333,2.9e-05 & 0.107745 & 0.183611,0 & 1 & 2,1 & 2,0
2725,c1_33,d0_6,0.022137666666666667,7.2e-05 & 0.060447 & 0.005894,0 & 1 & 2,1 & 2,0
2726,c1_33,d0_7,0.10152100000000001,2.1e-05 & 0.112518 & 0.192024,0 & 1 & 2,1 & 2,0
2727,c1_33,d0_8,0.07927566666666667,7.6e-05 & 0.088396 & 0.149355,0 & 1 & 2,1 & 2,0
2728,c1_33,d0_9,0.012037666666666669,1e-05 & 0.035692 & 0.000411,0 & 1 & 2,1 & 2,0
2729,c1_33,d0_10,0.36910166666666666,5.5e-05 & 0.960983 & 0.146267,0 & 1 & 2,1 & 2,0
2730,c0_57,d1_1,0.0032415,0.003284 & 0.003199,0 & 2,0,2
2731,c0_57,d1_2,0.017345,0.003221 & 0.031469,0 & 2,0,2
2732,c0_57,d1_3,0.0218545,0.003754 & 0.039955,0 & 2,0,2
2733,c0_57,d1_4,0.00549,0.00113 & 0.00985,0 & 2,0,2
2734,c0_57,d1_5,0.031237499999999998,0.000143 & 0.062332,0 & 2,0,2
2735,c0_57,d1_6,0.062399500000000004,0.009453 & 0.115346,0 & 2,0,2
2736,c0_57,d1_7,0.0061715,0.004089 & 0.008254,0 & 2,0,2
2737,c0_57,d1_8,0.0110305,0.015067 & 0.006994,0 & 2,0,2
2738,c0_57,d1_9,0.0440015,0.009268 & 0.078735,0 & 2,0,2
2739,c0_57,d1_10,0.045356999999999995,0.023762 & 0.066952,0 & 2,0,2
2740,c0_57,d2_1,0.014853,0.014395 & 0.015311,0 & 1,0,1
2741,c0_57,d2_2,0.009735,0.013069 & 0.006401,0 & 1,0,1
2742,c0_57,d2_3,0.0005555,0.000763 & 0.000348,0 & 1,0,1
2743,c0_57,d2_4,0.003425,0.002185 & 0.004665,0 & 1,0,1
2744,c0_57,d2_5,0.002615,0.003005 & 0.002225,0 & 1,0,1
2745,c0_57,d2_6,0.008814,0.013445 & 0.004183,0 & 1,0,1
2746,c0_57,d2_7,0.0169605,0.019375 & 0.014546,0 & 1,0,1
2747,c0_57,d2_8,0.005915999999999999,0.006253 & 0.005579,0 & 1,0,1
2748,c0_57,d2_9,0.0056524999999999995,0.001646 & 0.009659,0 & 1,0,1
2749,c0_57,d2_10,0.002464,0.003422 & 0.001506,0 & 1,0,1
2750,c0_57,d0_1,0.999429,0.999429,0,0,0
2751,c0_57,d0_2,0.999799,0.999799,0,0,0
2752,c0_57,d0_3,0.997441,0.997441,0,0,0
2753,c0_57,d0_4,0.998027,0.998027,0,0,0
2754,c0_57,d0_5,0.998685,0.998685,0,0,0
2755,c0_57,d0_6,0.99949,0.99949,0,0,0
2756,c0_57,d0_7,0.998277,0.998277,0,0,0
2757,c0_57,d0_8,0.999416,0.999416,0,0,0
2758,c0_57,d0_9,0.998095,0.998095,0,0,0
2759,c0_57,d0_10,0.999087,0.999087,0,0,0
2760,c2_25,d1_1,0.0068319999999999995,0.013654 & 1e-05,1 & 2,1,2
2761,c2_25,d1_2,0.0710345,0.126186 & 0.015883,1 & 2,1,2
2762,c2_25,d1_3,0.043496,0.074157 & 0.012835,1 & 2,1,2
2763,c2_25,d1_4,0.0297415,0.059397 & 8.6e-05,1 & 2,1,2
2764,c2_25,d1_5,0.032135,0.063401 & 0.000869,1 & 2,1,2
2765,c2_25,d1_6,0.0601545,0.119779 & 0.00053,1 & 2,1,2
2766,c2_25,d1_7,0.0018185,0.003608 & 2.9e-05,1 & 2,1,2
2767,c2_25,d1_8,0.0018355,0.003613 & 5.8e-05,1 & 2,1,2
2768,c2_25,d1_9,0.025765999999999997,0.050918 & 0.000614,1 & 2,1,2
2769,c2_25,d1_10,0.012894,0.02558 & 0.000208,1 & 2,1,2
2770,c2_25,d2_1,0.889831,0.889831,1,1,1
2771,c2_25,d2_2,0.95742,0.95742,1,1,1
2772,c2_25,d2_3,0.333985,0.333985,1,1,1
2773,c2_25,d2_4,0.929594,0.929594,1,1,1
2774,c2_25,d2_5,0.771976,0.771976,1,1,1
2775,c2_25,d2_6,0.993553,0.993553,1,1,1
2776,c2_25,d2_7,0.812717,0.812717,1,1,1
2777,c2_25,d2_8,0.897894,0.897894,1,1,1
2778,c2_25,d2_9,0.92646,0.92646,1,1,1
2779,c2_25,d2_10,0.927896,0.927896,1,1,1
2780,c2_25,d0_1,0.095897,0.108651 & 0.083143,0 & 1,1,0
2781,c2_25,d0_2,0.16855350000000002,0.126503 & 0.210604,0 & 1,1,0
2782,c2_25,d0_3,0.2440715,0.154901 & 0.333242,0 & 1,1,0
2783,c2_25,d0_4,0.20043149999999998,0.168509 & 0.232354,0 & 1,1,0
2784,c2_25,d0_5,0.20546799999999998,0.137721 & 0.273215,0 & 1,1,0
2785,c2_25,d0_6,0.145719,0.109046 & 0.182392,0 & 1,1,0
2786,c2_25,d0_7,0.206146,0.198887 & 0.213405,0 & 1,1,0
2787,c2_25,d0_8,0.167322,0.08302 & 0.251624,0 & 1,1,0
2788,c2_25,d0_9,0.051876500000000006,0.06072 & 0.043033,0 & 1,1,0
2789,c2_25,d0_10,0.13068000000000002,0.164829 & 0.096531,0 & 1,1,0
2790,c2_29,d1_1,0.0390705,0.014636 & 0.063505,1 & 2,1,2
2791,c2_29,d1_2,0.15915400000000002,0.287669 & 0.030639,1 & 2,1,2
2792,c2_29,d1_3,0.1338025,0.234012 & 0.033593,1 & 2,1,2
2793,c2_29,d1_4,0.053196,0.024977 & 0.081415,1 & 2,1,2
2794,c2_29,d1_5,0.077142,0.093546 & 0.060738,1 & 2,1,2
2795,c2_29,d1_6,0.14789,0.062452 & 0.233328,1 & 2,1,2
2796,c2_29,d1_7,0.096776,0.007276 & 0.186276,1 & 2,1,2
2797,c2_29,d1_8,0.0910145,0.000463 & 0.181566,1 & 2,1,2
2798,c2_29,d1_9,0.0585445,0.026053 & 0.091036,1 & 2,1,2
2799,c2_29,d1_10,0.18759099999999998,0.01152 & 0.363662,1 & 2,1,2
2800,c2_29,d2_1,0.908546,0.908546,1,1,1
2801,c2_29,d2_2,0.976116,0.976116,1,1,1
2802,c2_29,d2_3,0.798092,0.798092,1,1,1
2803,c2_29,d2_4,0.978928,0.978928,1,1,1
2804,c2_29,d2_5,0.96159,0.96159,1,1,1
2805,c2_29,d2_6,0.99835,0.99835,1,1,1
2806,c2_29,d2_7,0.155642,0.155642,1,1,1
2807,c2_29,d2_8,0.92755,0.92755,1,1,1
2808,c2_29,d2_9,0.91649,0.91649,1,1,1
2809,c2_29,d2_10,0.990238,0.990238,1,1,1
2810,c2_29,d0_1,0.004148499999999999,0.005605 & 0.002692,0 & 1,1,0
2811,c2_29,d0_2,0.0119485,0.015807 & 0.00809,0 & 1,1,0
2812,c2_29,d0_3,0.1339705,0.001362 & 0.266579,0 & 1,1,0
2813,c2_29,d0_4,0.0068525,0.00174 & 0.011965,0 & 1,1,0
2814,c2_29,d0_5,0.0243345,0.00351 & 0.045159,0 & 1,1,0
2815,c2_29,d0_6,0.065491,0.006871 & 0.124111,0 & 1,1,0
2816,c2_29,d0_7,0.0061719999999999995,0.002957 & 0.009387,0 & 1,1,0
2817,c2_29,d0_8,0.021663,0.006614 & 0.036712,0 & 1,1,0
2818,c2_29,d0_9,0.0013055,0.001274 & 0.001337,0 & 1,1,0
2819,c2_29,d0_10,0.0065225000000000005,0.005878 & 0.007167,0 & 1,1,0
2820,c0_45,d1_1,0.041575,0.029331 & 0.053819,0 & 2,0,2
2821,c0_45,d1_2,0.0252075,0.019279 & 0.031136,0 & 2,0,2
2822,c0_45,d1_3,0.027179000000000002,0.014822 & 0.039536,0 & 2,0,2
2823,c0_45,d1_4,0.032329,0.00386 & 0.060798,0 & 2,0,2
2824,c0_45,d1_5,0.0310805,0.000468 & 0.061693,0 & 2,0,2
2825,c0_45,d1_6,0.156363,0.076412 & 0.236314,0 & 2,0,2
2826,c0_45,d1_7,0.11102600000000001,0.03551 & 0.186542,0 & 2,0,2
2827,c0_45,d1_8,0.1326515,0.073388 & 0.191915,0 & 2,0,2
2828,c0_45,d1_9,0.1630875,0.059095 & 0.26708,0 & 2,0,2
2829,c0_45,d1_10,0.267994,0.159383 & 0.376605,0 & 2,0,2
2830,c0_45,d2_1,0.1584475,0.097646 & 0.219249,0 & 1,0,1
2831,c0_45,d2_2,0.0992445,0.108298 & 0.090191,0 & 1,0,1
2832,c0_45,d2_3,0.007466499999999999,0.006396 & 0.008537,0 & 1,0,1
2833,c0_45,d2_4,0.043476,0.019684 & 0.067268,0 & 1,0,1
2834,c0_45,d2_5,0.025535,0.017893 & 0.033177,0 & 1,0,1
2835,c0_45,d2_6,0.085906,0.111106 & 0.060706,0 & 1,0,1
2836,c0_45,d2_7,0.1980635,0.140088 & 0.256039,0 & 1,0,1
2837,c0_45,d2_8,0.1013505,0.05456 & 0.148141,0 & 1,0,1
2838,c0_45,d2_9,0.07268999999999999,0.014894 & 0.130486,0 & 1,0,1
2839,c0_45,d2_10,0.026607,0.03053 & 0.022684,0 & 1,0,1
2840,c0_45,d0_1,0.900787,0.900787,0,0,0
2841,c0_45,d0_2,0.968332,0.968332,0,0,0
2842,c0_45,d0_3,0.752401,0.752401,0,0,0
2843,c0_45,d0_4,0.813452,0.813452,0,0,0
2844,c0_45,d0_5,0.837616,0.837616,0,0,0
2845,c0_45,d0_6,0.910782,0.910782,0,0,0
2846,c0_45,d0_7,0.859498,0.859498,0,0,0
2847,c0_45,d0_8,0.894679,0.894679,0,0,0
2848,c0_45,d0_9,0.722457,0.722457,0,0,0
2849,c0_45,d0_10,0.901827,0.901827,0,0,0
2850,c2_3,d1_1,0.3105405,0.621081 & 0.0,1 & 2,1,2
2851,c2_3,d1_2,0.4020675,0.804135 & 0.0,1 & 2,1,2
2852,c2_3,d1_3,0.304197,0.608387 & 7e-06,1 & 2,1,2
2853,c2_3,d1_4,0.2658725,0.531745 & 0.0,1 & 2,1,2
2854,c2_3,d1_5,0.223052,0.446104 & 0.0,1 & 2,1,2
2855,c2_3,d1_6,0.4192975,0.838595 & 0.0,1 & 2,1,2
2856,c2_3,d1_7,0.04793,0.09586 & 0.0,1 & 2,1,2
2857,c2_3,d1_8,0.2458695,0.491739 & 0.0,1 & 2,1,2
2858,c2_3,d1_9,0.3519475,0.703895 & 0.0,1 & 2,1,2
2859,c2_3,d1_10,0.2266455,0.453291 & 0.0,1 & 2,1,2
2860,c2_3,d2_1,0.994731,0.994731,1,1,1
2861,c2_3,d2_2,0.998825,0.998825,1,1,1
2862,c2_3,d2_3,0.990813,0.990813,1,1,1
2863,c2_3,d2_4,0.996629,0.996629,1,1,1
2864,c2_3,d2_5,0.986979,0.986979,1,1,1
2865,c2_3,d2_6,0.99971,0.99971,1,1,1
2866,c2_3,d2_7,0.99977,0.99977,1,1,1
2867,c2_3,d2_8,0.994923,0.994923,1,1,1
2868,c2_3,d2_9,0.996467,0.996467,1,1,1
2869,c2_3,d2_10,0.996541,0.996541,1,1,1
2870,c2_3,d0_1,0.0757455,0.031168 & 0.120323,0 & 1,1,0
2871,c2_3,d0_2,0.110153,0.044615 & 0.175691,0 & 1,1,0
2872,c2_3,d0_3,0.122808,0.042694 & 0.202922,0 & 1,1,0
2873,c2_3,d0_4,0.1151085,0.047196 & 0.183021,0 & 1,1,0
2874,c2_3,d0_5,0.100387,0.040063 & 0.160711,0 & 1,1,0
2875,c2_3,d0_6,0.0676325,0.033228 & 0.102037,0 & 1,1,0
2876,c2_3,d0_7,0.1232415,0.063527 & 0.182956,0 & 1,1,0
2877,c2_3,d0_8,0.08509599999999999,0.02397 & 0.146222,0 & 1,1,0
2878,c2_3,d0_9,0.06883550000000001,0.014331 & 0.12334,0 & 1,1,0
2879,c2_3,d0_10,0.0625905,0.053885 & 0.071296,0 & 1,1,0
2880,c1_30,d1_1,1.0,1.0,2,1 & 2,2
2881,c1_30,d1_2,0.999995,0.999995,2,1 & 2,2
2882,c1_30,d1_3,0.999906,0.999906,2,1 & 2,2
2883,c1_30,d1_4,0.999853,0.999853,2,1 & 2,2
2884,c1_30,d1_5,0.999985,0.999985,2,1 & 2,2
2885,c1_30,d1_6,0.999988,0.999988,2,1 & 2,2
2886,c1_30,d1_7,0.999971,0.999971,2,1 & 2,2
2887,c1_30,d1_8,0.99997,0.99997,2,1 & 2,2
2888,c1_30,d1_9,0.999982,0.999982,2,1 & 2,2
2889,c1_30,d1_10,0.999666,0.999666,2,1 & 2,2
2890,c1_30,d2_1,0.999863,0.999863,1,1 & 2,1
2891,c1_30,d2_2,0.999998,0.999998,1,1 & 2,1
2892,c1_30,d2_3,0.999997,0.999997,1,1 & 2,1
2893,c1_30,d2_4,0.999813,0.999813,1,1 & 2,1
2894,c1_30,d2_5,0.999988,0.999988,1,1 & 2,1
2895,c1_30,d2_6,0.999986,0.999986,1,1 & 2,1
2896,c1_30,d2_7,0.999997,0.999997,1,1 & 2,1
2897,c1_30,d2_8,0.999321,0.999321,1,1 & 2,1
2898,c1_30,d2_9,0.999983,0.999983,1,1 & 2,1
2899,c1_30,d2_10,0.999938,0.999938,1,1 & 2,1
2900,c1_30,d0_1,0.009567,7.8e-05 & 0.02861 & 1.3e-05,0 & 1 & 2,1 & 2,0
2901,c1_30,d0_2,0.088053,0.000255 & 0.081709 & 0.182195,0 & 1 & 2,1 & 2,0
2902,c1_30,d0_3,0.09775099999999999,1.5e-05 & 0.243105 & 0.050133,0 & 1 & 2,1 & 2,0
2903,c1_30,d0_4,0.031663,1.7e-05 & 0.094937 & 3.5e-05,0 & 1 & 2,1 & 2,0
2904,c1_30,d0_5,0.09253166666666666,4.4e-05 & 0.170755 & 0.106796,0 & 1 & 2,1 & 2,0
2905,c1_30,d0_6,0.03638133333333333,9.6e-05 & 0.10886 & 0.000188,0 & 1 & 2,1 & 2,0
2906,c1_30,d0_7,0.09754600000000001,3.2e-05 & 0.08594 & 0.206666,0 & 1 & 2,1 & 2,0
2907,c1_30,d0_8,0.06926466666666667,9.2e-05 & 0.167078 & 0.040624,0 & 1 & 2,1 & 2,0
2908,c1_30,d0_9,0.005240333333333333,1.6e-05 & 0.015696 & 9e-06,0 & 1 & 2,1 & 2,0
2909,c1_30,d0_10,0.273403,8.2e-05 & 0.778682 & 0.041445,0 & 1 & 2,1 & 2,0
2910,c0_32,d1_1,0.0008105,0.001621 & 0.0,0 & 2,0,2
2911,c0_32,d1_2,0.0004175,0.000826 & 9e-06,0 & 2,0,2
2912,c0_32,d1_3,0.0003165,0.000633 & 0.0,0 & 2,0,2
2913,c0_32,d1_4,8.15e-05,0.000163 & 0.0,0 & 2,0,2
2914,c0_32,d1_5,1e-05,2e-05 & 0.0,0 & 2,0,2
2915,c0_32,d1_6,0.0021425,0.004285 & 0.0,0 & 2,0,2
2916,c0_32,d1_7,0.000811,0.001622 & 0.0,0 & 2,0,2
2917,c0_32,d1_8,0.0016605,0.003321 & 0.0,0 & 2,0,2
2918,c0_32,d1_9,0.0014275,0.002855 & 0.0,0 & 2,0,2
2919,c0_32,d1_10,0.00444,0.00888 & 0.0,0 & 2,0,2
2920,c0_32,d2_1,0.002599,0.004975 & 0.000223,0 & 1,0,1
2921,c0_32,d2_2,0.003345,0.006581 & 0.000109,0 & 1,0,1
2922,c0_32,d2_3,0.00013849999999999998,0.000271 & 6e-06,0 & 1,0,1
2923,c0_32,d2_4,0.0005905,0.001094 & 8.7e-05,0 & 1,0,1
2924,c0_32,d2_5,0.000527,0.000766 & 0.000288,0 & 1,0,1
2925,c0_32,d2_6,0.0036190000000000003,0.006772 & 0.000466,0 & 1,0,1
2926,c0_32,d2_7,0.004895,0.009787 & 3e-06,0 & 1,0,1
2927,c0_32,d2_8,0.0016250000000000001,0.003138 & 0.000112,0 & 1,0,1
2928,c0_32,d2_9,0.000433,0.000824 & 4.2e-05,0 & 1,0,1
2929,c0_32,d2_10,0.000785,0.001325 & 0.000245,0 & 1,0,1
2930,c0_32,d0_1,0.919939,0.919939,0,0,0
2931,c0_32,d0_2,0.97481,0.97481,0,0,0
2932,c0_32,d0_3,0.793634,0.793634,0,0,0
2933,c0_32,d0_4,0.846591,0.846591,0,0,0
2934,c0_32,d0_5,0.867163,0.867163,0,0,0
2935,c0_32,d0_6,0.928158,0.928158,0,0,0
2936,c0_32,d0_7,0.885607,0.885607,0,0,0
2937,c0_32,d0_8,0.914898,0.914898,0,0,0
2938,c0_32,d0_9,0.767133,0.767133,0,0,0
2939,c0_32,d0_10,0.920795,0.920795,0,0,0
2940,c0_53,d1_1,0.0341475,0.010222 & 0.058073,0 & 2,0,2
2941,c0_53,d1_2,0.029772,0.006987 & 0.052557,0 & 2,0,2
2942,c0_53,d1_3,0.035848,0.005356 & 0.06634,0 & 2,0,2
2943,c0_53,d1_4,0.033475,0.001385 & 0.065565,0 & 2,0,2
2944,c0_53,d1_5,0.051046,0.000167 & 0.101925,0 & 2,0,2
2945,c0_53,d1_6,0.1886055,0.029046 & 0.348165,0 & 2,0,2
2946,c0_53,d1_7,0.1058935,0.012706 & 0.199081,0 & 2,0,2
2947,c0_53,d1_8,0.08366950000000001,0.027568 & 0.139771,0 & 2,0,2
2948,c0_53,d1_9,0.064684,0.023712 & 0.105656,0 & 2,0,2
2949,c0_53,d1_10,0.2210345,0.068313 & 0.373756,0 & 2,0,2
2950,c0_53,d2_1,0.028409,0.040166 & 0.016652,0 & 1,0,1
2951,c0_53,d2_2,0.022899000000000003,0.039856 & 0.005942,0 & 1,0,1
2952,c0_53,d2_3,0.0014089999999999999,0.002299 & 0.000519,0 & 1,0,1
2953,c0_53,d2_4,0.005573,0.006816 & 0.00433,0 & 1,0,1
2954,c0_53,d2_5,0.004272,0.006479 & 0.002065,0 & 1,0,1
2955,c0_53,d2_6,0.022426500000000002,0.040971 & 0.003882,0 & 1,0,1
2956,c0_53,d2_7,0.0372315,0.056488 & 0.017975,0 & 1,0,1
2957,c0_53,d2_8,0.014044,0.019343 & 0.008745,0 & 1,0,1
2958,c0_53,d2_9,0.0070545,0.005141 & 0.008968,0 & 1,0,1
2959,c0_53,d2_10,0.0060235,0.010649 & 0.001398,0 & 1,0,1
2960,c0_53,d0_1,0.947586,0.947586,0,0,0
2961,c0_53,d0_2,0.983841,0.983841,0,0,0
2962,c0_53,d0_3,0.858172,0.858172,0,0,0
2963,c0_53,d0_4,0.896723,0.896723,0,0,0
2964,c0_53,d0_5,0.911277,0.911277,0,0,0
2965,c0_53,d0_6,0.953111,0.953111,0,0,0
2966,c0_53,d0_7,0.924132,0.924132,0,0,0
2967,c0_53,d0_8,0.94418,0.94418,0,0,0
2968,c0_53,d0_9,0.83827,0.83827,0,0,0
2969,c0_53,d0_10,0.948163,0.948163,0,0,0
2970,c1_2,d1_1,0.999939,0.999939,2,1 & 2,2
2971,c1_2,d1_2,0.999903,0.999903,2,1 & 2,2
2972,c1_2,d1_3,0.999946,0.999946,2,1 & 2,2
2973,c1_2,d1_4,0.80538,0.80538,2,1 & 2,2
2974,c1_2,d1_5,0.999574,0.999574,2,1 & 2,2
2975,c1_2,d1_6,0.999211,0.999211,2,1 & 2,2
2976,c1_2,d1_7,0.953601,0.953601,2,1 & 2,2
2977,c1_2,d1_8,0.043768,0.043768,2,1 & 2,2
2978,c1_2,d1_9,0.999969,0.999969,2,1 & 2,2
2979,c1_2,d1_10,0.987776,0.987776,2,1 & 2,2
2980,c1_2,d2_1,0.956764,0.956764,1,1 & 2,1
2981,c1_2,d2_2,0.997191,0.997191,1,1 & 2,1
2982,c1_2,d2_3,0.990742,0.990742,1,1 & 2,1
2983,c1_2,d2_4,0.990466,0.990466,1,1 & 2,1
2984,c1_2,d2_5,0.979667,0.979667,1,1 & 2,1
2985,c1_2,d2_6,0.999261,0.999261,1,1 & 2,1
2986,c1_2,d2_7,0.998787,0.998787,1,1 & 2,1
2987,c1_2,d2_8,0.966174,0.966174,1,1 & 2,1
2988,c1_2,d2_9,0.97944,0.97944,1,1 & 2,1
2989,c1_2,d2_10,0.994318,0.994318,1,1 & 2,1
2990,c1_2,d0_1,0.08582133333333332,0.111721 & 0.141425 & 0.004318,0 & 1 & 2,1 & 2,0
2991,c1_2,d0_2,0.13420733333333335,0.130003 & 0.249177 & 0.023442,0 & 1 & 2,1 & 2,0
2992,c1_2,d0_3,0.272449,0.159044 & 0.283875 & 0.374428,0 & 1 & 2,1 & 2,0
2993,c1_2,d0_4,0.14475733333333332,0.172942 & 0.258612 & 0.002718,0 & 1 & 2,1 & 2,0
2994,c1_2,d0_5,0.12730166666666667,0.141482 & 0.229677 & 0.010746,0 & 1 & 2,1 & 2,0
2995,c1_2,d0_6,0.08750166666666666,0.112125 & 0.150334 & 4.6e-05,0 & 1 & 2,1 & 2,0
2996,c1_2,d0_7,0.154889,0.203922 & 0.258527 & 0.002218,0 & 1 & 2,1 & 2,0
2997,c1_2,d0_8,0.102321,0.085435 & 0.21053 & 0.010998,0 & 1 & 2,1 & 2,0
2998,c1_2,d0_9,0.047792,0.064668 & 0.078527 & 0.000181,0 & 1 & 2,1 & 2,0
2999,c1_2,d0_10,0.21505699999999997,0.169185 & 0.315783 & 0.160203,0 & 1 & 2,1 & 2,0
3000,c2_18,d1_1,0.042296,0.084428 & 0.000164,1 & 2,1,2
3001,c2_18,d1_2,0.449566,0.459498 & 0.439634,1 & 2,1,2
3002,c2_18,d1_3,0.145678,0.243393 & 0.047963,1 & 2,1,2
3003,c2_18,d1_4,0.022106,0.043838 & 0.000374,1 & 2,1,2
3004,c2_18,d1_5,0.062384999999999996,0.122832 & 0.001938,1 & 2,1,2
3005,c2_18,d1_6,0.1895365,0.378359 & 0.000714,1 & 2,1,2
3006,c2_18,d1_7,0.0077339999999999996,0.015451 & 1.7e-05,1 & 2,1,2
3007,c2_18,d1_8,0.003473,0.006926 & 2e-05,1 & 2,1,2
3008,c2_18,d1_9,0.0405895,0.081174 & 5e-06,1 & 2,1,2
3009,c2_18,d1_10,0.015432000000000001,0.030856 & 8e-06,1 & 2,1,2
3010,c2_18,d2_1,0.96396,0.96396,1,1,1
3011,c2_18,d2_2,0.993613,0.993613,1,1,1
3012,c2_18,d2_3,0.921025,0.921025,1,1,1
3013,c2_18,d2_4,0.992099,0.992099,1,1,1
